recipe_name,tag,image_url,recipe_url,page,author,preparation_time,cook_time,total_time,rest_time,quantity,ingredients
Cake,ENTRÉES,https://assets.magimix.com/files/rec_1189/2009077371cake.jpg,https://www.magimix.fr/recettes/cake_c,60,Magimix,10,45,55,0,8 personnes,"['150 g de farine', '125 ml de lait chaud', '1 sachet de levure chimique', ""100 ml d'huile d'olive"", '3  œufs']"
Crème de saumon,BÉBÉS,https://assets.magimix.com/files/rec_43509/creme de saumon_avatar.jpg,https://www.magimix.fr/recettes/creme-de-saumon,60,Magimix,10,15,25,0,2 personnes,"['30 g de saumon', '50 g de feuilles de laitue', '50 g de pomme de terre']"
Compote pomme-kiwi,BÉBÉS,https://assets.magimix.com/files/rec_2995/fr_Fotolia_27261199_Subscription_Monthly_XL.jpg,https://www.magimix.fr/recettes/compote-pomme-kiwi,60,Magimix,8,20,28,0,1 personne,"['1  pomme Golden', '1 sachet de sucre vanillé', '1  kiwi']"
Parmentier à la carotte,BÉBÉS,https://assets.magimix.com/files/rec_13541/fr_Fotolia_41853543_Subscription_Monthly_XXL.jpg,https://www.magimix.fr/recettes/parmentier-a-la-carotte,60,Magimix,5,15,20,0,1 personne,"['50 g de pomme de terre', '20 g de steak haché', '1  carotte', '1 noix de beurre']"
Saint-Pierre en vapeur d'herbes,POISSONS,https://assets.magimix.com/files/rec_90/1428354965saintypierreyvapeur750.jpg,https://www.magimix.fr/recettes/saint-pierre-en-vapeur-d_herbes,60,Magimix,20,40,1,0,4 personnes,"['2.5 kg beau Saint-Pierre levé en filets, sans peau ni arêtes', '3 branches d’estragon', '3 brins de basilic', '2 brins de thym', '1 brin de romarin', '250 g de riz basmati', '1 pincée de sel', '1 pincée de poivre', ""6 c.s. d'huile d'olive"", '2 c.s. de vinaigre de vin', '10 feuilles de cerfeuil', ""2 branches d'estragon"", '4 feuilles de basilic']"
"Gratin courgettes, riz et jambon",LÉGUMES,https://assets.magimix.com/files/rec_44975/TOME4_KIDS_BAT_Page_35.jpg,https://www.magimix.fr/recettes/gratin-courgettes_-riz-et-jambon_c,60,Magimix,15,45,1,0,4 personnes,"['1.5  courgette(s)', '4 tranches de jambon', '1  oignon', '150 g de riz', '2  œuf(s)', '200 ml de lait', '150 ml de crème fraîche liquide', '60 g de gruyère râpé', '1 pincée de sel', '1 pincée de poivre']"
Bar et poireaux en vapeur vinaigrée,POISSONS,https://assets.magimix.com/files/rec_84/2050995635barypoireauy600.jpg,https://www.magimix.fr/recettes/bar-et-poireaux-en-vapeur-vinaigree,61,Magimix,20,25,45,0,4 personnes,"[""1  bar de ligne d'1.5 kg"", '500 g de tomates mûres et fermes', ""4 c.s. d'huile d'olive"", '1 pincée de sel', '1 pincée de poivre', '8  poireaux', '0.25 ml de vinaigre cristal', '3 c.s. de vinaigre de Xérès', '24 feuilles de basilic']"
Coulis d'abricots,DESSERTS,https://assets.magimix.com/files/rec_26568/r_cheesecake_abricot_4837.jpg,https://www.magimix.fr/recettes/coulis-d_abricots_c,61,Magimix,5,7,12,0,6 personnes,"[""300 g d'abricots"", '80 g de sucre en poudre']"
Risotto saucisse et noisettes,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_50803/avatar_Risottosalsicciaenocciole.jpg,https://www.magimix.fr/recettes/risotto-saucisse-et-noisettes_i,61,Monny B,55,45,1,0,2 personnes,"['3  saucisses', '160 g de riz complet', '100 g de noisettes grillées', '1  oignon', ""1 c.s. d'huile d'olive vierge extra"", '1 pincée de sel', '0.5 verre de vin blanc', '1 noix de beurre', '300 ml de bouillon']"
Cheese Naan,BOULANGERIE,https://assets.magimix.com/files/rec_91105/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_22.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/cheese-naan_c,61,Magimix,20,5,2,2,4 pains,"['1 sachet de levure sèche de boulanger', '325 g de farine T55', ""25 ml d'huile de tournesol"", '60 g de yaourt', '1 c.c. de sucre', '0.5 c.c. de bicarbonate de soude', '1 c.c. de sel', '4  portions de fromage à tartiner (vache qui rit)', '20 g de beurre']"
"Crème de potimarron, haricot blanc",SOUPES,https://assets.magimix.com/files/rec_9947/fr_cr_me_potimarron_juice_expert_magimix_extracteur_de_jus.jpg,https://www.magimix.fr/recettes/creme-de-potimarron_-haricot-blanc_c,61,Magimix,15,25,40,0,4 personnes,"['0.5  potimarron', '3  carottes', '250 g de haricots blancs en conserve', '1  orange', '1  cube de bouillon de volaille', '100 ml de crème liquide', '1 pincée de cannelle', '0.5 c.c. de gingembre moulu']"
Crème de céleri au bleu,SOUPES,https://assets.magimix.com/files/rec_23928/Fotolia_74016550_M.jpg,https://www.magimix.fr/recettes/creme-de-celeri-au-bleu_b,61,Magimix,10,35,45,0,4 personnes,"['0.5  céleri-rave', '1  pomme de terre', '1 L de bouillon de volaille', '200 ml de crème liquide allégée', '50 g de fromage bleu', '10 g de noix']"
Barres de céréales graines de courge,DESSERTS,https://assets.magimix.com/files/rec_26654/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_66.jpg,https://www.magimix.fr/recettes/barres-de-cereales-graines-de-courge,61,Magimix,10,30,40,0,10 pièces,"[""170 g de flocons d'avoine"", ""100 g de sirop d'agave"", '40 g de noisettes', '40 g de graines de courge', '150 g de compote de pommes']"
Pâtes de fruit à l'abricot,DESSERTS,https://assets.magimix.com/files/rec_17479/Fotolia_6489270_L.jpg,https://www.magimix.fr/recettes/pates-de-fruit-a-l_abricot_c,61,Magimix,10,1,25,24,60 pièces,"[""1 sachet d'agar-agar"", '550 g d’abricots bien mûrs', '5 c.s. de sucre cristallisé', '550 g de sucre']"
Tielle sétoise,POISSONS,https://assets.magimix.com/files/rec_38525/avatar_20171022125633.jpg,https://www.magimix.fr/recettes/tielle-setoise_i,61,Cédric,30,35,1,0,6 personnes,"['400 g de farine', ""150 ml d'eau"", '50 ml de vin blanc', '2 c.c. de concentré de tomate', ""4 c.s. d'huile d'olive"", '1 sachet de levure de boulanger', '500 g de seiches', '500 g de moules décortiquées', ""1 L d'eau"", '2 feuilles de laurier', '1 branche de thym', '2  oignons', ""3  gousses d'ail"", ""2 c.s. d'huile d'olive"", '3 c.c. de concentré de tomate', '400 g de pulpe de tomate', '2  sachets de spigol']"
Salade thaïe,LÉGUMES,https://assets.magimix.com/files/rec_18452/Salade_Tha_3_.jpg,https://www.magimix.fr/recettes/salade-thaie-1_c,61,Magimix,30,30,1,0,4 personnes,"['6  carottes', '3  minis concombres', '0.25  chou vert', '500 g de steak de boeuf', ""1 c.s. d'huile de tournesol"", '50 g de cachuètes', '2 c.s. de sauce Nuoc mâm', '2 c.s. de cassonade', '3  citrons verts', ""2  gousses d'ail"", '0.5 botte de coriandre', '1  piment']"
Sucre glace,DESSERTS,https://assets.magimix.com/files/rec_19317/sucre glace 1_avatar.jpg,https://www.magimix.fr/recettes/sucre-glace_c,61,Magimix,1,0,1,0,1 bol,['100 g de sucre en poudre']
Crèmes Caramel à la noix de coco,DESSERTS,https://assets.magimix.com/files/rec_24818/21_Creme_caramel_4702.jpg,https://www.magimix.fr/recettes/cremes-caramel-a-la-noix-de-coco_c,61,Magimix,5,50,55,0,6 personnes,"['125 g de noix de coco râpée', '0.5 L de lait', '3  œufs', '100 g de sucre', '2 sachets de sucre vanillé', '250 g de sucre', ""65 ml d'eau"", '1 c.c. de vinaigre blanc']"
Pâtes Cavatelli et leur ragoût,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_16511/73171975IMG_44972.jpg,https://www.magimix.fr/recettes/pates-cavatelli-et-leur-ragout_i,61,Maria (Italie),15,1,1,30,4 personnes,"['250 g de farine T45', '250 g de farine de semoule', ""250 ml d'eau tiède"", '1 pincée de sel', ""1  gousse d'ail"", '1  oignon', '5 feuilles basilic', '1 pincée de sel', '1 pincée de poivre', '500 g de lard maigre', '1  saucisse de porc', ""3 c.s. d'huile d'olive"", '550 ml de sauce tomate']"
Ficelles thym et tomates séchées,BOULANGERIE,https://assets.magimix.com/files/rec_1746/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/ficelles-thym-et-tomates-sches_c,61,Magimix,15,10,55,30,4 personnes,"['1 sachet de levure sèche de boulanger', '300 g de farine T65', ""20 ml d'huile d'olive"", '1 c.c. de sel', ""40 g de tomates séchées à l'huile"", '3 c.c. de thym séché']"
"Ficelles romarin, parmesan, olives",BOULANGERIE,https://assets.magimix.com/files/rec_31219/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/ficelles-romarin-parmesan-olives_c,61,Magimix,15,10,55,30,4 personnes,"['1 sachet de levure sèche de boulanger', '300 g de farine T65', ""20 ml d'huile d'olive"", '1 c.c. de sel', ""40 g d'olives noires"", '40 g de parmesan râpé', '1 c.s. de romarin séché']"
Bagel aux graines de courge,BOULANGERIE,https://assets.magimix.com/files/rec_70917/375x353-6.jpg,https://www.magimix.fr/recettes/bagel-aux-graines-de-courge_c,61,Magimix,25,25,1,1,4 pains,"['1 sachet levure sèche de boulanger', '345 g de farine T55', '2 c.c. de sucre', '30 g de mélasse', '1.5 c.c. de sel', ""1  blanc d'œuf"", '20 g de graines de courge', ""0.5 L d'eau"", '50 g de bicarbonate de soude', '1 c.c. de sel']"
Bagel au pavot,BOULANGERIE,https://assets.magimix.com/files/rec_49683/375x353-5.jpg,https://www.magimix.fr/recettes/bagel-au-pavot_c,61,Magimix,25,25,1,1,4 pains,"['1 sachet de levure sèche de boulanger', '345 g de farine T55', '2 c.c. de sucre', '30 g de mélasse noire', '1.5 c.c. de sel', '40 g de graines de pavot', ""0.5 L d'eau"", '50 g bicarbonate de soude', '1 c.c. de sel', '15 g de graines de pavot', ""1  blanc d'œuf""]"
Crumpets,BOULANGERIE,https://assets.magimix.com/files/rec_64990/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_32.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/crumpets_c,61,Magimix,10,10,1,1,4 personnes,"['200 ml de lait', '1 sachet de levure sèche de boulanger', '250 g de farine T55', '35 g de beurre', '1 c.c. de sucre', '1 pincée de sel']"
Bagel classique,BOULANGERIE,https://assets.magimix.com/files/rec_57043/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_27.pdf_Page_1_Image_0004.jpg,https://www.magimix.fr/recettes/bagel-classique_c,61,Magimix,25,25,1,1,4 pains,"['1 sachet levure sèche de boulanger', '345 g de farine T55', '2 c.c. de sucre', '30 g de mélasse', '1.5 pincée de sel', ""1  blanc d'œuf"", '15 g de graines de sésame', ""0.5 L d'eau"", '50 g de bicarbonate de soude', '1 c.c. de sel']"
Pain panini,BOULANGERIE,https://assets.magimix.com/files/rec_45131/378332520Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_18.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pain-panini_c,61,Magimix,10,15,1,1,4 pains,"['250 g de farine T45', ""18 ml d'huile d'olive"", '2 c.c. de sucre', '0.5 sachet de levure sèche de boulanger', '0.5 c.c. de sel']"
Fouace nantaise,DESSERTS,https://assets.magimix.com/files/rec_99593/TOME_3_BAT_Page_12.jpg,https://www.magimix.fr/recettes/fouace-nantaise_c,61,Magimix,15,25,12,12,6 personnes,"['1  sachet de levure de boulanger', '300 g de farine', '60 g de beurre', '2  œufs', '60 g de sucre', ""1  jaune d'œuf"", '1 c.s. de lait']"
Tarte au sucre,DESSERTS,https://assets.magimix.com/files/rec_97356/TOME_3_BAT_Page_68.jpg,https://www.magimix.fr/recettes/tarte-au-sucre_c,61,Magimix,15,30,2,2,4 personnes,"['100 ml de lait', '1  sachet de levure de boulanger', '250 g de farine', '1  œuf', '50 g de sucre', '50 g de beurre', '125 g de cassonade', '2  œufs', '30 g de beurre', '100 ml de crème fraîche liquide']"
Crumpets (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17522/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_32.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/crumpets-ptrin-xl_c,61,Magimix,10,10,1,1,12 pièces,"['400 ml de lait', '2 sachets de levure de boulanger', '500 g de farine T55', '70 g de beurre', '2 c.c. de sucre', '2 pincées de sel']"
Pan bagnat (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17506/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_14.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pan-bagnat_xl_c,61,Magimix,15,15,2,2,8 pains,"['760 g de farine T55', '2 sachets de levure de boulanger déshydratée', ""30 ml d'huile d'olive"", '2 c.c. de sel']"
Pains pita (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17511/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_20.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pains-pita-ptrin-xl_c,61,Magimix,15,3,1,1,8 pains,"['400 g de farine T45', '2 sachets de levure de boulanger déshydratée', '1 c.c. de sel', ""4 c.c. d'huile d'olive""]"
Pains polaires (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17513/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_21.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/pain-polaire-_suedois_xl_c,61,Magimix,15,5,1,1,12 pains,"['2 sachets de levure de boulanger déshydratée', '500 g de farine T55', '100 g de crème fraîche épaisse', '2 c.c. de sucre', '2 pincées de sel']"
Pains seigle-graines (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17495/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_3.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/pain-noir-au-seigle-et-aux-graines_xl_c,61,Magimix,10,35,3,3,2 pains,"['2 sachets de levure de boulanger', '2 c.c. de sel', ""2 c.s. d'huile d'olive"", '50 g de graines de courge', '50 g de graines de tournesol', '500 g de farine de seigle T130']"
Cheese naans (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_60424/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_22.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/cheese-naans-ptrin-xl_c,61,Magimix,20,5,2,2,8 pains,"['2 sachets de levure de boulanger déshydratée', '650 g de farine T55', ""50 ml d'huile de tournesol"", '120 g de yaourt', '2 c.c. de sucre', '1 c.c. de bicarbonate de soude', '2 c.c. de sel', '8  portions de fromage à tartiner (vache qui rit)', '40 g de beurre']"
Petits beignets (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17529/Pr_sentation1.jpg,https://www.magimix.fr/recettes/petits-beignets-ptrin-xl_c,61,Magimix,20,10,2,1,20 pièces,"['240 ml de lait', '2 sachets de levure de boulanger déshydratée', '640 g de farine T55', '50 g de beurre', '100 g de sucre', '2  œufs', '2 c.c. de sel', '80 g de beurre', '80 g de cassonade', '30 ml de lait']"
"Ficelles cumin, curry (Pétrin XL)",BOULANGERIE,https://assets.magimix.com/files/rec_66593/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/ficelles-cumin-curry-ptrin-xl_c,61,Magimix,15,10,55,30,8 personnes,"['2 sachets de levure de boulanger', '600 g de farine T65', ""40 ml d'huile d'olive"", '2 c.c. de sel', '2 c.c. de cumin', '1 c.c. de curry', '60 g de gruyère râpé']"
Pains basilic et tomate (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17476/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_6.pdf_Page_1_Image_0001.jpg,https://www.magimix.fr/recettes/pains-basilic-et-tomate-ptrin-xl_c,61,Magimix,15,25,40,0,12 pains,"['180 ml de lait', '2 sachets de levure de boulanger déshydratée', ""80 g de tomates séchées à l'huile"", '20 feuilles de basilic', ""4  gousses d'ail"", '500 g de farine T55', ""70 ml d'huile d'olive"", '50 g de parmesan râpé', '40 g de pignons de pin', '2 c.c. de sel']"
Pains de campagne (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17497/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_4.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pains-de-campagne-ptrin-xl_c,61,Magimix,10,30,2,2,2 pains,"['1 sachet de levure de boulanger', '2 c.c. de sel', '1 kg de farine t80']"
Ficelles olives-parmesan (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_21027/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/ficelles-olives-parmesan-ptrin-xl_c,61,Magimix,15,10,55,30,8 personnes,"['2 sachets de levure de boulanger', '600 g de farine T65', ""40 ml d'huile d'olive"", '2 c.c. de sel', ""80 g d'olives noires"", '80 g de parmesan râpé', '2 c.s. de romarin séché']"
"Ficelles thym, tomates (Pétrin XL)",BOULANGERIE,https://assets.magimix.com/files/rec_23484/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/ficelles-thym-tomates-ptrin-xl_c,61,Magimix,15,10,55,30,8 personnes,"['2 sachets de levure de boulanger', '600 g de farine T65', ""40 ml d'huile d'olive"", '2 pincées de sel', '80 g de tomates séchées', '6 c.c. de thym séché']"
Pains multigrains (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17415/Image5.jpg,https://www.magimix.fr/recettes/pains-multigrains_xl_c,61,Magimix,15,20,1,45,2 pains,"['500 g de farine T55', '500 g de farine pour pain aux graines', '2 sachets de levure sèche de boulanger', '4 c.c. de sel', '8 c.s. de mélange de graines', ""600 ml d'eau"", ""2  jaunes d'œufs battus"", '20 g de sucre en poudre']"
Pains cocotte et graines (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17499/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_6.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pains-cocotte-aux-graines-et-cereales_xl_c,61,Magimix,10,40,13,12,2 pains,"['2 sachets de levure de boulanger', '380 g de farine semi-complète T110', '120 g de farine de seigle', ""40 g de flocons d'avoine"", '40 g de graines de courge', '40 g de graines de sésame', '40 g de graines de lin', '20 g de graines de pavot', '2 c.c. de sel']"
"Ficelles charbon, sésame (Pétrin XL)",BOULANGERIE,https://assets.magimix.com/files/rec_39494/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/ficelles-charbon-ssame-ptrin-xl_c,61,Magimix,15,10,55,30,8 personnes,"['2 sachets de levure de boulanger', '600 g de farine T65', ""40 ml d'huile d'olive"", '2 c.c. de sel', '2 c.s. de sésame blond', '1 c.s. de charbon végétal']"
Pains cocottes au seigle (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17434/avatar_IMG20170902115031650.jpg,https://www.magimix.fr/recettes/pains-cocottes-au-seigle-ptrin-xl_i,61,licorne.en.cuisine,4,55,3,3,2 pains,"[""480 ml d'eau fraîche"", '800 g de farine de seigle', '1 sachet de levure de boulanger', '2 c.c. de sel fin']"
Pains houmous et graines (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_51200/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_7.pdf_Page_1_Image_0006.jpg,https://www.magimix.fr/recettes/pains-au-houmous_-sesame_-graines_xl_c,61,Magimix,10,55,1,30,2 pains,"['1 sachet de levure de boulanger', '470 g de farine T65', ""270 g d'houmous"", '1 c.c. de bicarbonate de soude', '2 pincées de sel', '2 c.c. vinaigre de cidre', '80 g de graines de courge', '50 g de graines de sésame']"
Mauricettes (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17517/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_26.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/mauricettes_xl_c,61,Magimix,20,15,1,1,12 pièces,"['160 ml de lait', '2 sachets de levure de boulanger déshydratée', '500 g de farine T55', '70 g de margarine', '2 c.c. de sel', '100 g de bicarbonate de soude', '2 c.c. de sel', ""2  jaunes d'œufs"", '2 c.s. de lait']"
Bagels classiques (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17518/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_27.pdf_Page_1_Image_0004.jpg,https://www.magimix.fr/recettes/bagels-classiques-ptrin-xl_c,61,Magimix,25,25,1,1,8 pains,"['2 sachets de levure de boulanger', '690 g de farine T55', '20 g de sucre', '60 g de mélasse', '3 pincées de sel', ""1 L d'eau"", '100 g de bicarbonate de soude', '2 c.c. de sel', ""2  blancs d'œufs"", '30 g de graines de sésame']"
Bagels au pavot (Pétrin XL),BOULANGERIE,https://assets.magimix.com/files/rec_17537/375x353-5.jpg,https://www.magimix.fr/recettes/bagels-au-pavot-ptrin-xl_c,61,Magimix,25,25,1,1,8 pains,"['2 sachets de levure de boulanger déshydratée', '690 g de farine T55', '20 g de sucre', '60 g de mélasse noire', '3 c.c. de sel', '80 g de graines de pavot', '30 g de graines de pavot', ""2  blancs d'œufs"", ""1 L d'eau"", '100 g bicarbonate de soude', '2 c.c. de sel']"
